0x1378676dba,air_end_x_speed_mul
0x125e6f621b,air_escape_move_up
0x155d5bde11,air_escape_move_up_dx
0x204c1e14aa,air_escape_passive_trigger_frame
0x0d12a4d9a0,air_failure_l
0x0de8abe4c3,air_failure_r
0x1482b3b406,air_feint_attack_mul
0x12fec93431,air_field_category
0x10ca610b5c,air_fire_accel_y
0x0b33a11f9a,air_fire_hi
0x140a4aedc5,air_fire_max_speed_y
0x0a270dc6ce,air_fire_s
0x0d36e38937,air_fix_frame
0x08e88733eb,air_flap
0x11614fd43a,air_flick_speed_x
0x111648e4ac,air_flick_speed_y
0x0997408a29,air_frame
0x078d509d84,air_get
0x0b420d274e,air_gravity
0x1682a194a7,air_ground_speed_brake
0x06d9d451a9,air_hi
0x0fe2792ec3,air_hi3_accel_y
0x1036b54142,air_hi3_pass_mul
0x13008a5f84,air_hi3_start_x_mul
0x0f87ace3a1,air_hi_pass_mul
0x1c2c9fce55,air_hi_punch_back_air_resist
0x1d8ab3ef23,air_hi_punch_back_brake_frame
